1659776064.000000, 1659776064.000000, 1659776064.000000
32.000000, 32.000000, 32.000000
47,33,29
47,32,24
46,29,26
45,30,25
45,31,24
45,31,26
49,35,26
48,34,26
49,32,26
46,32,27
47,31,26
47,30,28
47,34,22
46,30,25
46,33,28
49,32,24
47,33,25
50,34,27
48,33,22
50,33,25
50,33,26
47,33,26
48,28,27
48,31,25
51,34,23
50,36,22
47,30,24
47,31,26
50,35,24
48,34,25
48,32,25
49,32,24
48,33,25
48,34,25
47,33,26
49,33,26
49,34,28
48,34,23
48,33,24
48,32,26
51,32,26
49,32,24
48,32,23
50,32,25
49,31,26
52,33,25
49,34,24
46,29,23
47,35,24
48,31,25
48,31,28
47,30,24
48,31,23
48,32,24
49,31,26
47,32,26
48,30,24
45,30,29
50,37,20
51,34,23
48,32,26
50,31,26
49,30,26
50,35,24
50,32,25
50,32,23
48,31,21
49,32,25
50,33,28
48,31,28
49,34,23
48,32,23
48,32,25
54,35,21
49,32,21
48,27,24
49,32,26
48,33,20
50,33,28
48,33,27
48,30,20
48,35,24
48,30,24
48,33,24
47,33,25
46,33,27
46,32,25
48,32,23
49,33,25
46,32,22
48,30,26
50,34,24
49,27,22
50,36,26
48,33,24
48,33,23
50,32,25
48,32,28
46,29,22
48,30,25
51,34,26
48,34,28
50,32,21
48,32,25
48,30,27
50,34,25
49,36,25
46,31,27
48,33,25
47,31,27
50,33,20
48,34,26
47,32,25
48,34,25
50,33,24
50,38,26
49,33,21
47,27,24
50,32,24
47,27,26
45,28,22
48,32,26
48,36,28
47,31,27
46,34,30
44,31,28
49,33,24
51,38,28
49,34,28
53,32,20
54,36,26
50,28,22
54,27,21
52,32,20
53,30,29
51,31,24
48,27,24
50,28,23
53,30,25
47,31,27
48,24,22
48,34,33
41,26,30
42,28,25
48,35,26
44,32,22
47,31,27
49,35,28
52,39,29
49,33,25
52,35,27
51,30,25
50,31,22
51,32,24
51,34,22
52,32,26
52,32,19
52,31,19
48,27,27
46,25,27
47,26,24
46,29,22
45,27,26
51,37,26
51,34,26
50,33,23
48,31,29
47,32,28
47,30,23
48,32,28
49,35,25
46,29,24
49,31,26
50,33,25
49,32,22
49,28,21
47,34,25
48,32,27
51,35,21
51,31,20
47,30,28
48,30,24
48,30,26
47,32,26
49,30,23
49,34,26
49,34,30
50,30,26
48,34,25
48,28,25
49,32,24
49,32,29
44,26,19
51,32,23
44,32,26
48,34,23
46,31,29
47,30,28
52,34,24
47,32,24
50,26,25
49,32,24
50,30,23
50,30,21
49,28,22
49,28,20
48,26,18
48,26,19
43,24,17
47,21,19
55,26,16
51,25,13
54,23,19
47,22,15
59,24,17
59,20,18
54,20,17
58,19,17
65,20,19
58,17,12
59,16,13
66,11,14
71,13,13
61,8,11
72,13,16
70,13,11
69,11,7
63,10,4
71,6,7
72,5,7
60,1,6
64,5,4
70,5,1
68,2,5
68,4,6
68,2,14
82,2,20
88,1,20
83,7,9
75,11,2
71,7,1
59,9,4
62,13,11
56,16,13
49,20,14
43,33,8
48,42,8
48,42,8
50,44,12
50,44,14
38,44,15
36,44,16
35,44,16
28,45,18
28,46,19
31,49,19
27,49,24
25,51,24
34,56,25
29,57,26
21,57,28
29,54,30
27,51,32
26,44,36
28,44,38
30,40,39
32,35,43
26,30,41
33,25,41
36,21,39
35,18,41
36,21,38
31,20,33
25,19,29
33,20,34
35,5,60
47,20,44
56,31,32
53,27,29
45,28,23
60,32,32
64,38,38
41,27,24
48,33,22
56,33,25
55,29,28
57,33,21
52,28,17
57,23,18
58,32,17
61,34,21
62,35,20
69,51,18
67,49,19
54,28,11
61,30,20
52,22,13
55,24,15
60,31,20
49,20,14
53,21,14
55,28,16
56,33,18
55,36,16
55,34,17
49,26,17
51,27,16
57,33,18
50,31,18
51,31,20
60,31,22
51,27,24
47,27,22
41,31,28
41,30,28
41,30,25
44,37,26
50,33,21
52,34,19
48,31,18
43,30,20
49,37,22
46,34,23
47,36,21
49,31,22
51,32,23
43,34,20
48,30,18
50,28,25
47,30,22
46,30,18
55,30,20
53,32,22
53,34,18
56,33,19
56,35,19
53,33,24
52,33,25
51,35,22
49,32,22
47,29,20
49,25,22
53,29,22
50,30,21
52,27,21
52,28,20
53,27,18
56,28,19
55,31,19
56,35,15
57,32,19
58,33,19
55,32,17
52,28,17
52,25,17
53,28,16
54,29,16
53,30,17
53,31,15
53,29,16
52,28,16
53,27,16
53,27,18
54,28,17
54,29,16
56,28,15
53,29,15
55,27,15
55,27,14
56,29,17
54,29,14
56,28,17
56,26,18
