1659773479.000000, 1659773479.000000, 1659773479.000000
32.000000, 32.000000, 32.000000
-60,7,1
-68,13,-1
-68,19,7
-53,15,3
-57,21,6
-63,23,-6
-63,26,-11
-55,27,-16
-49,29,-15
-47,40,-8
-57,51,-62
-49,42,-50
-56,-9,-45
-18,48,5
-53,46,13
-59,48,-12
-53,56,-16
-43,53,-23
-38,72,4
-27,79,18
-47,46,-17
-48,42,-13
-47,43,-29
-34,19,-12
-22,51,7
-44,61,18
-42,53,9
-46,53,-8
-44,61,7
-45,56,26
-33,41,28
-41,38,20
-39,50,25
-30,48,34
-21,39,30
-20,45,36
-8,45,37
-12,56,39
-15,55,42
-16,49,35
-80,64,38
-52,48,22
-22,45,34
-22,48,36
-15,50,41
-14,55,44
-13,52,47
-23,48,44
-24,49,53
-29,45,26
-23,47,38
-23,43,35
-26,46,38
-23,45,39
-24,44,48
-26,44,45
-25,43,42
-25,39,40
-25,42,39
-25,43,46
-21,42,45
-25,39,40
-26,42,44
-11,28,42
-29,41,40
-21,43,46
-28,40,43
-28,40,41
-27,39,43
-22,37,43
-25,51,41
-25,43,40
-28,45,39
-28,44,39
-28,44,41
-31,43,40
-35,43,40
-30,49,41
-30,53,46
-35,60,48
-30,57,46
-31,53,47
-32,54,49
-36,47,49
-23,38,29
-32,29,8
-80,32,11
-54,36,17
-56,30,-3
-47,17,-8
-36,20,4
-45,22,11
-43,24,13
-39,24,14
-49,33,17
-51,37,23
-46,32,19
-49,31,16
-60,35,15
-58,35,12
-58,33,10
-60,30,3
-58,30,4
-59,28,2
-58,28,1
-56,29,4
-52,26,3
-50,26,5
-48,34,15
-42,34,16
-50,40,13
-55,41,20
-56,39,21
-56,34,12
-60,33,10
-57,28,14
-56,31,20
-54,31,20
-54,28,17
-58,26,14
-57,26,14
-55,22,17
-60,21,18
-74,25,21
-58,25,26
-53,25,17
-59,22,15
-56,22,18
-51,27,17
-54,28,16
-59,28,14
-59,30,11
-55,37,18
-53,24,26
-57,20,29
-58,15,26
-55,13,21
-59,16,9
-59,24,4
-58,31,8
-60,32,20
-66,28,19
-55,20,19
-55,20,16
-55,22,17
-50,26,19
-54,28,19
-65,26,19
-56,23,20
-57,20,16
-61,21,13
-65,24,15
-54,27,22
-58,29,20
-64,28,18
-54,24,18
-53,22,15
-60,22,12
-58,22,13
-52,17,4
-58,18,0
-54,16,2
-55,19,11
-56,19,17
-52,15,9
-50,30,29
-46,33,38
-69,18,23
-64,18,25
-72,13,34
-81,19,35
-69,20,34
-25,13,14
-32,24,12
-67,60,11
-33,45,45
-28,43,57
-22,36,53
-33,33,49
-55,32,38
-46,26,41
-46,18,42
-45,22,39
-40,21,45
-43,16,34
-57,14,20
-61,21,15
-54,21,28
-51,25,32
-50,33,35
-51,33,36
-43,32,37
-41,31,42
-45,29,40
-46,27,37
-49,27,35
-47,24,35
-48,24,34
-48,23,34
-47,26,35
-46,26,36
