1659771856.000000, 1659771856.000000, 1659771856.000000
32.000000, 32.000000, 32.000000
-62,-11,2
-63,-11,3
-63,-11,3
-63,-11,3
-62,-12,3
-64,-12,2
-64,-12,3
-62,-12,3
-63,-13,2
-62,-12,3
-62,-13,2
-63,-14,2
-61,-14,3
-62,-15,2
-62,-16,2
-63,-17,2
-63,-17,2
-62,-18,2
-62,-19,1
-62,-19,1
-61,-19,1
-61,-19,1
-61,-20,-1
-62,-20,0
-62,-20,-1
-60,-21,1
-61,-21,1
-61,-21,0
-60,-22,0
-61,-22,-1
-61,-22,-1
-60,-22,-1
-61,-22,-1
-61,-21,-1
-60,-21,-1
-60,-22,0
-61,-22,0
-61,-22,0
-61,-22,0
-61,-21,0
-61,-21,0
-60,-21,0
-60,-20,-1
-60,-20,-1
-60,-20,0
-61,-20,1
-61,-20,1
-61,-20,0
-61,-20,0
-60,-20,0
-61,-20,0
-60,-20,0
-61,-20,0
-62,-20,0
-62,-21,0
-61,-20,0
-61,-19,-1
-60,-20,0
-61,-19,0
-60,-20,0
-60,-20,0
-61,-19,0
-62,-20,1
-61,-20,0
-62,-20,0
-61,-20,0
-61,-20,0
-61,-20,0
-61,-20,0
-61,-20,0
-61,-20,-1
-61,-20,0
-61,-20,0
-61,-20,1
-62,-20,0
-61,-20,0
-61,-20,0
-61,-20,1
-61,-20,1
-60,-20,0
-60,-20,0
-63,-18,1
-61,-19,1
-63,-22,-1
-63,-21,1
-57,-24,-3
-62,-18,0
-60,-24,-2
-62,-18,0
-60,-22,0
-61,-19,-1
-60,-22,0
-60,-20,0
-61,-21,0
-60,-21,-1
-61,-21,0
-60,-21,0
-59,-21,0
-60,-20,-1
-62,-19,0
-61,-21,-1
-62,-20,0
-62,-20,0
-62,-22,2
-66,-21,2
-66,-18,4
-65,-15,6
-68,-10,6
-67,-7,4
-61,-7,4
-44,-1,-1
-52,-9,-11
-52,-11,-9
-36,-15,5
-37,-19,3
-50,-28,-7
-63,6,-10
-78,24,-16
-61,20,-28
-67,22,-27
-61,18,-11
-56,8,-1
-59,16,11
-58,26,8
-63,39,4
-63,40,7
-54,37,-2
-46,36,0
-49,39,17
-53,44,9
-48,50,6
-51,64,0
-41,61,8
-32,54,-9
-48,48,-34
-46,62,-5
-22,66,0
-28,67,1
-22,54,6
-34,56,-1
-31,54,-11
-33,50,-11
-36,61,3
-19,61,9
-22,57,8
-38,53,2
-38,67,11
-29,57,-4
-31,58,2
-33,51,2
-33,57,1
-37,57,4
-29,56,1
-45,55,9
-24,45,-8
-29,63,-4
-39,56,3
-83,39,10
-17,73,-12
-33,57,2
-33,54,-14
-29,57,-12
-44,56,16
-32,37,2
-34,54,-5
-46,49,-2
-37,46,-3
-45,46,-9
-43,53,-1
-41,46,-6
-40,47,-8
-40,49,-4
-42,33,-6
-38,34,-12
-40,49,-4
4,127,35
-43,63,0
-24,60,-3
-29,62,1
-36,52,-8
-42,55,-1
-34,51,3
-39,59,0
-26,60,0
-37,60,10
-36,56,6
-50,58,-3
-32,57,-3
-49,55,-1
-72,45,-9
-64,43,-5
-46,40,-2
-34,44,1
-49,47,0
-38,48,-9
-46,49,-8
-69,41,-6
-37,37,4
-55,35,-2
-51,31,-4
-45,33,0
-58,27,1
-57,25,-4
-58,29,-2
-65,28,0
-65,22,0
-69,9,1
-64,6,2
-56,5,2
-52,6,10
-47,5,16
-41,6,22
-42,7,22
-39,13,24
-45,19,25
-87,32,20
-65,30,36
-54,20,29
-76,8,24
-63,0,20
-57,-4,16
-59,-2,6
-54,-2,4
-59,-1,2
-58,3,5
-58,3,3
-64,2,7
-76,1,9
-71,2,15
-62,4,16
-58,5,17
-62,8,18
-62,7,17
-62,5,12
-63,5,13
-67,4,15
-66,5,15
-64,4,12
-67,6,12
-76,10,14
-70,23,19
-47,18,21
-49,16,23
-38,9,37
-38,8,36
-44,-6,23
-44,3,37
-63,0,27
-40,-2,29
-53,9,35
-84,13,32
-71,14,40
-65,11,31
-52,16,46
-51,19,51
-40,24,42
-49,23,33
-47,24,43
-43,25,44
-36,23,48
-31,30,52
-34,32,55
-32,28,50
-36,25,45
-32,22,45
-36,21,43
-38,24,45
-42,24,47
-40,23,45
-37,23,47
-38,22,48
-37,22,48
-35,23,49
-39,23,46
-37,23,46
-43,26,48
-44,28,51
-52,30,53
-51,28,54
-75,26,50
-80,18,48
-77,12,41
-79,-1,14
-81,-6,8
-74,-12,1
-60,-19,-9
-55,-23,-10
-40,-25,-8
-29,-34,-7
-26,-33,-6
-24,-28,-2
-23,-30,-1
-27,-34,-3
-32,-36,0
-39,-38,5
-21,-45,19
-42,-39,9
-59,-46,-22
-45,-57,-22
-29,-48,-9
-28,-55,-14
-35,-52,-20
-32,-51,-13
-37,-56,-15
-37,-58,-15
-37,-59,-15
-30,-55,-13
-30,-52,-14
-33,-52,-14
-36,-60,-15
-39,-50,-13
-35,-44,-11
-34,-56,-13
-33,-53,-11
-35,-52,-12
-35,-52,-12
-35,-52,-11
-36,-51,-12
-36,-50,-12
-34,-52,-13
-36,-50,-12
-37,-48,-12
-36,-49,-11
-38,-46,-9
-38,-39,-8
-42,-32,-8
-34,-35,-14
-19,-48,-8
-27,-51,-11
-51,-59,-20
-42,-50,-15
-42,-44,-11
-43,-45,-12
-39,-49,-14
-35,-49,-22
-33,-51,-23
-28,-51,-15
-36,-48,-24
-60,-46,-26
-56,-39,-16
-69,-31,-6
-35,-46,-10
-35,-37,-3
-74,-14,14
-61,-22,15
-58,-22,12
-77,-6,9
-70,-10,5
-54,-25,-1
-57,-23,1
-65,-24,3
-62,-27,-2
-59,-23,-2
-61,-17,-1
-59,-16,2
-61,-19,2
-63,-22,2
-62,-20,1
-61,-20,-1
-61,-21,1
-61,-20,1
-61,-21,1
-60,-20,0
-61,-19,0
-62,-20,2
-61,-21,2
-62,-21,2
-60,-20,0
-61,-20,0
-61,-21,2
-61,-21,1
-61,-21,1
-61,-20,0
-61,-20,0
-62,-21,1
-61,-21,1
-61,-21,1
-60,-20,0
-60,-20,0
-62,-21,1
-61,-21,1
-61,-20,0
-60,-20,0
-60,-20,0
-61,-20,1
-62,-20,1
-60,-20,0
-60,-20,0
-60,-20,-1
-62,-20,1
-62,-20,1
-60,-20,0
-60,-21,0
-60,-21,0
-62,-20,1
-61,-20,1
-60,-21,0
-60,-20,0
-59,-21,0
-61,-19,0
-62,-20,0
-60,-21,1
-61,-21,0
-60,-21,0
-62,-19,0
-61,-19,0
-60,-21,0
-60,-21,0
-59,-21,0
-61,-19,0
-61,-19,0
-60,-22,0
-61,-22,0
-61,-20,-1
-61,-21,-2
-61,-21,-1
-60,-23,-1
-61,-23,-2
-60,-21,-2
-61,-21,-2
-60,-21,-3
-60,-24,-2
-61,-23,-2
-60,-22,-3
-60,-22,-4
-60,-22,-3
-60,-23,-2
-60,-24,-2
-59,-23,-4
-59,-22,-3
-59,-22,-3
-61,-23,-2
-60,-24,-2
-60,-22,-4
-60,-22,-4
-60,-24,-2
-61,-24,-3
-60,-24,-2
-59,-22,-4
-60,-22,-4
-61,-24,-3
-61,-24,-3
-60,-24,-3
-59,-22,-3
-59,-22,-4
-59,-24,-3
-61,-24,-3
-59,-24,-3
-60,-22,-4
-60,-22,-4
-59,-24,-3
-60,-24,-3
-58,-24,-3
-61,-22,-4
-60,-22,-4
-58,-24,-3
-59,-24,-4
-59,-24,-3
-61,-22,-3
-61,-23,-3
-59,-24,-4
-59,-23,-4
-58,-23,-4
-60,-23,-4
-61,-23,-3
-59,-23,-4
-59,-23,-4
-61,-24,-3
-61,-24,-3
-60,-24,-3
-60,-22,-4
-59,-22,-4
-60,-25,-3
-60,-24,-3
-60,-24,-3
-60,-22,-4
-60,-22,-4
-60,-25,-3
-60,-24,-3
-59,-24,-3
-59,-22,-4
-60,-22,-4
-60,-25,-3
-59,-25,-3
-59,-25,-3
-60,-22,-4
-61,-22,-4
-59,-24,-4
-58,-24,-4
-61,-22,-4
-60,-23,-3
-61,-23,-3
-59,-23,-4
-59,-23,-4
-61,-24,-3
-61,-24,-3
-60,-25,-3
-59,-22,-4
-60,-22,-5
-59,-25,-3
-59,-25,-3
-59,-25,-4
-61,-22,-4
-61,-23,-3
-58,-24,-4
-58,-23,-4
-58,-23,-4
-61,-24,-3
-61,-24,-3
-59,-21,-4
-60,-22,-4
-59,-25,-4
-58,-24,-3
-59,-24,-4
-61,-23,-3
-61,-24,-3
-59,-22,-4
-60,-22,-4
-61,-22,-4
-59,-24,-4
-59,-23,-4
-61,-23,-3
-60,-24,-2
-59,-24,-3
-60,-21,-3
-61,-22,-3
-59,-23,-3
-59,-23,-4
-59,-22,-4
-60,-24,-3
-60,-24,-3
-61,-21,-4
-61,-22,-3
-61,-22,-2
-59,-23,-3
-59,-22,-3
-61,-24,-2
-60,-24,-2
-59,-24,-3
-61,-21,-4
-61,-22,-3
-59,-24,-3
-58,-23,-3
-61,-23,-2
-61,-23,-2
-61,-24,-2
-59,-22,-3
-60,-22,-4
-60,-24,-2
-60,-24,-3
-60,-25,-2
-60,-22,-3
-60,-21,-4
-59,-25,-3
-59,-24,-2
-59,-25,-2
-60,-22,-4
-60,-22,-3
-60,-25,-2
-61,-24,-2
-60,-24,-2
-58,-22,-4
-59,-23,-4
-62,-24,-3
-61,-23,-2
-58,-23,-4
-58,-23,-3
-58,-24,-3
-61,-22,-3
-61,-22,-2
-58,-24,-3
-58,-25,-3
-59,-25,-3
-61,-22,-3
-61,-22,-3
-59,-25,-3
-58,-25,-3
-59,-25,-3
-61,-23,-3
-61,-23,-3
-58,-24,-3
-58,-23,-3
-58,-23,-3
-61,-24,-2
-61,-24,-2
-59,-22,-4
-60,-22,-4
-61,-22,-3
-59,-25,-3
-59,-24,-3
-61,-23,-3
-61,-23,-3
-58,-22,-3
-59,-22,-4
-60,-22,-3
-59,-25,-3
-59,-24,-3
-61,-22,-2
-61,-24,-2
-60,-24,-2
-60,-21,-4
-61,-21,-3
-59,-24,-3
-59,-23,-3
-59,-22,-4
-61,-24,-2
-60,-24,-2
-60,-21,-3
-60,-21,-3
-61,-22,-3
-59,-23,-3
-59,-22,-3
-61,-24,-2
-60,-24,-2
-60,-22,-3
-61,-21,-3
-61,-22,-3
-59,-23,-3
-58,-23,-3
-61,-23,-2
-60,-24,-2
-61,-24,-2
-61,-22,-3
-61,-22,-3
-59,-24,-3
-59,-23,-3
-58,-22,-3
-61,-23,-2
-60,-24,-2
-59,-21,-3
-60,-22,-3
-60,-21,-3
-59,-24,-2
-59,-24,-2
-61,-22,-3
-61,-23,-3
-59,-24,-3
-59,-24,-4
-59,-24,-4
-61,-23,-3
-61,-23,-3
-59,-23,-4
-58,-23,-4
-59,-23,-4
-61,-24,-3
-61,-24,-3
-59,-23,-4
-59,-22,-5
-59,-22,-4
-60,-24,-3
-61,-24,-3
-60,-23,-4
-58,-23,-4
-60,-23,-5
-60,-25,-3
-60,-25,-3
-59,-22,-5
-60,-22,-5
-59,-23,-3
-60,-24,-3
-62,-26,-1
-63,-24,-1
-65,-20,-2
-63,-21,-5
-64,-21,0
-75,-25,-4
-77,-27,5
-67,-37,2
-66,-42,-3
-57,-43,-9
-45,-45,-16
-42,-46,-21
-34,-48,-27
-29,-49,-26
-27,-50,-25
-22,-49,-19
-20,-50,-19
-19,-50,-14
-18,-50,-11
-18,-52,-7
-21,-53,-4
-22,-54,-3
-23,-53,-4
-25,-53,-4
-26,-53,-6
-29,-53,-5
-31,-53,-7
-26,-55,-5
-35,-53,-7
-29,-59,-13
-24,-57,-12
-22,-53,-9
-22,-67,-11
-29,-59,-13
-25,-54,-10
-26,-54,-9
-27,-58,-11
-27,-60,-12
-26,-62,-12
-29,-56,-11
-29,-54,-9
-28,-59,-10
-31,-53,-9
-30,-55,-10
-31,-55,-10
-29,-56,-9
-30,-54,-6
-32,-52,-5
-31,-54,-5
-30,-54,-3
-30,-53,-2
-32,-51,-3
-36,-48,-3
-37,-45,-2
-35,-42,-4
-29,-47,-2
-22,-71,-11
-24,-69,-13
-29,-60,-13
-32,-55,-12
-30,-57,-11
-31,-52,-8
-31,-52,-8
-33,-51,-7
-43,-51,-9
-38,-53,-11
-28,-60,-13
-27,-60,-13
-21,-56,-12
-24,-55,-13
-26,-52,-13
-37,-52,-18
-42,-55,-18
-27,-48,-6
-36,-52,-4
-38,-56,-7
-33,-53,-8
-35,-55,-9
-35,-53,-11
-34,-54,-10
-39,-54,-11
-34,-55,-12
-35,-51,-14
-31,-53,-13
-31,-55,-14
-39,-51,-14
-32,-55,-13
-35,-51,-12
-38,-48,-8
-38,-47,-7
-39,-42,-8
-45,-43,-9
-40,-40,-8
-56,-60,-15
