1659777217.000000
4.000000
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.23
34.23
34.23
34.23
34.21
34.21
34.21
34.21
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.25
34.25
34.25
34.25
34.23
34.23
34.23
34.23
34.21
34.21
34.21
34.21
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.23
34.23
34.23
34.23
34.21
34.21
34.21
34.21
34.25
34.25
34.25
34.25
34.27
34.27
34.27
34.27
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.23
34.21
34.21
34.21
34.21
34.23
34.23
34.23
34.23
34.27
34.27
34.27
34.27
34.25
34.25
34.25
34.25
34.21
34.21
34.21
34.21
34.27
34.27
34.27
34.27
34.25
34.25
34.25
34.25
34.23
34.23
34.23
34.23
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.23
34.23
34.23
34.23
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.25
34.27
34.27
34.27
34.27
34.25
34.25
34.25
34.25
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.27
34.27
34.27
34.27
34.29
34.29
34.29
34.29
34.27
34.27
34.27
34.27
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.31
34.31
34.31
34.31
34.29
34.29
34.29
34.29
34.31
34.31
34.31
34.31
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.29
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.33
34.33
34.33
34.33
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.31
34.33
34.33
34.33
34.33
34.31
34.31
34.31
34.31
34.33
34.33
34.33
34.33
34.31
34.31
34.31
34.31
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.33
34.34
34.34
34.34
34.34
34.33
34.33
34.33
34.33
34.37
34.37
34.37
34.37
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.37
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.34
34.41
34.41
34.41
34.41
34.41
34.41
34.41
34.41
34.37
34.37
34.37
34.37
34.37
34.37
