1659767107.000000, IBI
12.734375,0.921875
13.687500,0.953125
19.375000,0.968750
20.343750,0.968750
21.281250,0.937500
22.218750,0.937500
23.187500,0.968750
24.156250,0.968750
25.109375,0.953125
26.031250,0.921875
26.890625,0.859375
27.859375,0.968750
28.750000,0.890625
29.656250,0.906250
30.562500,0.906250
31.453125,0.890625
32.343750,0.890625
33.296875,0.953125
34.250000,0.953125
35.171875,0.921875
36.046875,0.875000
36.921875,0.875000
37.750000,0.828125
38.578125,0.828125
39.421875,0.843750
40.281250,0.859375
41.156250,0.875000
42.062500,0.906250
42.984375,0.921875
50.140625,0.921875
51.062500,0.921875
51.953125,0.890625
52.843750,0.890625
62.515625,0.875000
63.421875,0.906250
64.359375,0.937500
73.765625,0.734375
74.500000,0.734375
75.234375,0.734375
75.968750,0.734375
76.718750,0.750000
77.515625,0.796875
87.312500,0.859375
88.125000,0.812500
106.187500,0.906250
107.187500,1.000000
108.203125,1.015625
109.203125,1.000000
110.218750,1.015625
111.171875,0.953125
112.125000,0.953125
113.109375,0.984375
114.046875,0.937500
114.953125,0.906250
115.875000,0.921875
116.718750,0.843750
117.578125,0.859375
118.453125,0.875000
119.343750,0.890625
120.234375,0.890625
121.156250,0.921875
122.046875,0.890625
122.875000,0.828125
123.734375,0.859375
124.593750,0.859375
125.468750,0.875000
126.359375,0.890625
127.234375,0.875000
128.109375,0.875000
128.984375,0.875000
129.843750,0.859375
130.671875,0.828125
131.500000,0.828125
132.343750,0.843750
133.203125,0.859375
134.093750,0.890625
135.031250,0.937500
136.000000,0.968750
136.921875,0.921875
137.812500,0.890625
138.703125,0.890625
139.578125,0.875000
140.453125,0.875000
141.343750,0.890625
142.281250,0.937500
193.343750,0.906250
208.796875,0.812500
209.625000,0.828125
210.515625,0.890625
211.406250,0.890625
212.343750,0.937500
213.250000,0.906250
214.156250,0.906250
215.015625,0.859375
222.703125,0.843750
237.890625,0.937500
238.828125,0.937500
239.703125,0.875000
273.453125,0.781250
274.250000,0.796875
275.031250,0.781250
275.828125,0.796875
276.625000,0.796875
277.406250,0.781250
278.187500,0.781250
278.953125,0.765625
279.734375,0.781250
280.500000,0.765625
281.218750,0.718750
281.968750,0.750000
282.718750,0.750000
283.453125,0.734375
284.171875,0.718750
284.921875,0.750000
285.718750,0.796875
286.500000,0.781250
287.312500,0.812500
288.140625,0.828125
288.937500,0.796875
289.781250,0.843750
290.609375,0.828125
291.281250,0.671875
295.875000,0.906250
296.765625,0.890625
297.656250,0.890625
298.531250,0.875000
299.406250,0.875000
300.296875,0.890625
301.093750,0.796875
301.937500,0.843750
302.812500,0.875000
303.671875,0.859375
323.187500,0.953125
324.234375,1.046875
325.250000,1.015625
354.453125,0.984375
355.359375,0.906250
356.343750,0.984375
357.343750,1.000000
358.328125,0.984375
359.312500,0.984375
360.312500,1.000000
361.312500,1.000000
362.265625,0.953125
363.203125,0.937500
364.187500,0.984375
365.140625,0.953125
375.156250,0.890625
395.906250,0.921875
396.828125,0.921875
397.750000,0.921875
398.671875,0.921875
399.609375,0.937500
400.531250,0.921875
401.437500,0.906250
466.671875,0.937500
474.031250,0.906250
494.125000,0.937500
495.062500,0.937500
536.328125,0.765625
556.281250,0.859375
557.140625,0.859375
558.000000,0.859375
558.828125,0.828125
559.656250,0.828125
560.468750,0.812500
561.281250,0.812500
562.109375,0.828125
562.953125,0.843750
563.828125,0.875000
564.750000,0.921875
565.625000,0.875000
566.546875,0.921875
567.484375,0.937500
568.375000,0.890625
569.265625,0.890625
570.156250,0.890625
571.046875,0.890625
571.906250,0.859375
572.812500,0.906250
573.718750,0.906250
574.640625,0.921875
575.515625,0.875000
576.421875,0.906250
577.296875,0.875000
578.156250,0.859375
583.531250,0.906250
584.390625,0.859375
585.296875,0.906250
586.187500,0.890625
587.062500,0.875000
587.937500,0.875000
588.796875,0.859375
589.640625,0.843750
612.171875,0.968750
613.078125,0.906250
614.031250,0.953125
615.015625,0.984375
615.984375,0.968750
643.218750,0.953125
673.250000,0.828125
674.156250,0.906250
687.171875,0.859375
688.046875,0.875000
688.953125,0.906250
689.812500,0.859375
717.250000,0.890625
718.093750,0.843750
718.968750,0.875000
719.843750,0.875000
720.703125,0.859375
744.578125,0.828125
745.437500,0.859375
746.296875,0.859375
747.203125,0.906250
748.093750,0.890625
748.937500,0.843750
749.812500,0.875000
750.718750,0.906250
751.609375,0.890625
752.515625,0.906250
753.390625,0.875000
754.234375,0.843750
755.140625,0.906250
755.953125,0.812500
756.812500,0.859375
757.656250,0.843750
758.515625,0.859375
759.406250,0.890625
760.312500,0.906250
761.281250,0.968750
762.203125,0.921875
763.156250,0.953125
764.109375,0.953125
765.046875,0.937500
765.968750,0.921875
766.875000,0.906250
767.796875,0.921875
768.718750,0.921875
809.375000,0.937500
810.265625,0.890625
811.171875,0.906250
812.109375,0.937500
813.015625,0.906250
813.953125,0.937500
814.890625,0.937500
826.625000,0.859375
827.500000,0.875000
828.390625,0.890625
856.343750,0.906250
896.031250,0.703125
896.765625,0.734375
897.500000,0.734375
898.250000,0.750000
899.015625,0.765625
899.765625,0.750000
900.578125,0.812500
901.390625,0.812500
902.218750,0.828125
903.031250,0.812500
927.796875,0.875000
928.687500,0.890625
929.625000,0.937500
930.531250,0.906250
931.406250,0.875000
932.281250,0.875000
933.140625,0.859375
934.093750,0.953125
935.093750,1.000000
936.031250,0.937500
