timestamp,acc_x,acc_y,acc_z,HR,TEMP,EDA
1659761996.0,12.0,-11.0,61.0,143.0,35.79,0.0
1659761996.03125,13.0,-12.0,62.0,143.0,35.79,0.0
1659761996.0625,15.0,-14.0,62.0,143.0,35.79,0.0
1659761996.09375,13.0,-13.0,61.0,143.0,35.79,0.0
1659761996.125,9.0,-13.0,61.0,143.0,35.79,0.0
1659761996.15625,7.0,-13.0,61.0,143.0,35.79,0.0
1659761996.1875,9.0,-13.0,61.0,143.0,35.79,0.0
1659761996.21875,13.0,-13.0,62.0,143.0,35.79,0.0
1659761996.25,14.0,-13.0,61.0,143.0,35.79,0.830302
1659761996.28125,14.0,-13.0,61.0,143.0,35.79,0.830302
1659761996.3125,15.0,-12.0,61.0,143.0,35.79,0.830302
1659761996.34375,16.0,-11.0,61.0,143.0,35.79,0.830302
1659761996.375,18.0,-10.0,61.0,143.0,35.79,0.830302
1659761996.40625,18.0,-9.0,61.0,143.0,35.79,0.830302
1659761996.4375,15.0,-8.0,60.0,143.0,35.79,0.830302
1659761996.46875,13.0,-8.0,60.0,143.0,35.79,0.830302
1659761996.5,14.0,-9.0,60.0,143.0,35.79,1.17781
1659761996.53125,17.0,-11.0,61.0,143.0,35.79,1.17781
1659761996.5625,14.0,-12.0,61.0,143.0,35.79,1.17781
1659761996.59375,12.0,-12.0,60.0,143.0,35.79,1.17781
1659761996.625,13.0,-11.0,65.0,143.0,35.79,1.17781
1659761996.65625,13.0,-10.0,65.0,143.0,35.79,1.17781
1659761996.6875,12.0,-6.0,62.0,143.0,35.79,1.17781
1659761996.71875,13.0,-4.0,60.0,143.0,35.79,1.17781
1659761996.75,14.0,-5.0,61.0,143.0,35.79,1.616094
1659761996.78125,19.0,-6.0,63.0,143.0,35.79,1.616094
1659761996.8125,18.0,-7.0,62.0,143.0,35.79,1.616094
1659761996.84375,17.0,-10.0,61.0,143.0,35.79,1.616094
1659761996.875,13.0,-9.0,60.0,143.0,35.79,1.616094
1659761996.90625,10.0,-9.0,59.0,143.0,35.79,1.616094
1659761996.9375,9.0,-8.0,61.0,143.0,35.79,1.616094
1659761996.96875,10.0,-7.0,61.0,143.0,35.79,1.616094
1659761997.0,14.0,-7.0,61.0,143.0,35.79,2.09413
1659761997.03125,15.0,-6.0,61.0,143.0,35.79,2.09413
1659761997.0625,15.0,-5.0,60.0,143.0,35.79,2.09413
1659761997.09375,19.0,-3.0,62.0,143.0,35.79,2.09413
1659761997.125,21.0,-4.0,63.0,143.0,35.79,2.09413
1659761997.15625,18.0,-4.0,63.0,143.0,35.79,2.09413
1659761997.1875,15.0,-4.0,63.0,143.0,35.79,2.09413
1659761997.21875,13.0,-5.0,62.0,143.0,35.79,2.09413
1659761997.25,11.0,-5.0,60.0,143.0,35.79,2.582516
1659761997.28125,14.0,-6.0,59.0,143.0,35.79,2.582516
1659761997.3125,21.0,-5.0,62.0,143.0,35.79,2.582516
1659761997.34375,21.0,-5.0,62.0,143.0,35.79,2.582516
1659761997.375,16.0,-4.0,61.0,143.0,35.79,2.582516
1659761997.40625,15.0,-4.0,62.0,143.0,35.79,2.582516
1659761997.4375,15.0,-4.0,63.0,143.0,35.79,2.582516
1659761997.46875,14.0,-4.0,63.0,143.0,35.79,2.582516
1659761997.5,13.0,-2.0,62.0,143.0,35.79,3.091555
1659761997.53125,13.0,-2.0,60.0,143.0,35.79,3.091555
1659761997.5625,16.0,-3.0,61.0,143.0,35.79,3.091555
1659761997.59375,15.0,-4.0,61.0,143.0,35.79,3.091555
1659761997.625,15.0,-4.0,62.0,143.0,35.79,3.091555
1659761997.65625,15.0,-4.0,63.0,143.0,35.79,3.091555
1659761997.6875,13.0,-4.0,62.0,143.0,35.79,3.091555
1659761997.71875,14.0,-4.0,63.0,143.0,35.79,3.091555
1659761997.75,13.0,-4.0,62.0,143.0,35.79,3.597619
1659761997.78125,15.0,-4.0,62.0,143.0,35.79,3.597619
1659761997.8125,17.0,-4.0,62.0,143.0,35.79,3.597619
1659761997.84375,16.0,-3.0,61.0,143.0,35.79,3.597619
1659761997.875,17.0,-4.0,61.0,143.0,35.79,3.597619
1659761997.90625,19.0,-5.0,62.0,143.0,35.79,3.597619
1659761997.9375,21.0,-13.0,67.0,143.0,35.79,3.597619
1659761997.96875,21.0,-14.0,72.0,143.0,35.79,3.597619
1659761998.0,20.0,-15.0,77.0,143.0,35.77,4.093807
1659761998.03125,20.0,-12.0,77.0,143.0,35.77,4.093807
1659761998.0625,3.0,3.0,58.0,143.0,35.77,4.093807
1659761998.09375,-4.0,6.0,35.0,143.0,35.77,4.093807
1659761998.125,0.0,3.0,27.0,143.0,35.77,4.093807
1659761998.15625,17.0,22.0,41.0,143.0,35.77,4.093807
1659761998.1875,19.0,13.0,44.0,143.0,35.77,4.093807
1659761998.21875,51.0,12.0,64.0,143.0,35.77,4.093807
1659761998.25,39.0,-11.0,67.0,143.0,35.77,4.591308
1659761998.28125,24.0,-4.0,61.0,143.0,35.77,4.591308
1659761998.3125,7.0,-3.0,57.0,143.0,35.77,4.591308
1659761998.34375,6.0,-7.0,57.0,143.0,35.77,4.591308
1659761998.375,15.0,-15.0,65.0,143.0,35.77,4.591308
1659761998.40625,29.0,-28.0,85.0,143.0,35.77,4.591308
1659761998.4375,33.0,-31.0,93.0,143.0,35.77,4.591308
1659761998.46875,15.0,-11.0,85.0,143.0,35.77,4.591308
1659761998.5,1.0,-2.0,70.0,143.0,35.77,5.089969
1659761998.53125,-12.0,7.0,39.0,143.0,35.77,5.089969
1659761998.5625,-6.0,9.0,29.0,143.0,35.77,5.089969
1659761998.59375,5.0,20.0,33.0,143.0,35.77,5.089969
1659761998.625,33.0,10.0,44.0,143.0,35.77,5.089969
1659761998.65625,62.0,8.0,58.0,143.0,35.77,5.089969
1659761998.6875,68.0,-17.0,72.0,143.0,35.77,5.089969
1659761998.71875,46.0,-14.0,68.0,143.0,35.77,5.089969
1659761998.75,-1.0,-13.0,63.0,143.0,35.77,5.589186
1659761998.78125,-7.0,-20.0,62.0,143.0,35.77,5.589186
1659761998.8125,2.0,-14.0,69.0,143.0,35.77,5.589186
1659761998.84375,2.0,-26.0,65.0,143.0,35.77,5.589186
1659761998.875,3.0,-27.0,63.0,143.0,35.77,5.589186
1659761998.90625,31.0,-13.0,56.0,143.0,35.77,5.589186
1659761998.9375,9.0,2.0,36.0,143.0,35.77,5.589186
1659761998.96875,9.0,9.0,31.0,143.0,35.77,5.589186
1659761999.0,18.0,19.0,34.0,143.0,35.75,6.087924
1659761999.03125,27.0,17.0,39.0,143.0,35.75,6.087924
1659761999.0625,49.0,17.0,53.0,143.0,35.75,6.087924
1659761999.09375,60.0,2.0,69.0,143.0,35.75,6.087924
1659761999.125,44.0,-3.0,66.0,143.0,35.75,6.087924
1659761999.15625,22.0,-4.0,61.0,143.0,35.75,6.087924
1659761999.1875,12.0,-12.0,61.0,143.0,35.75,6.087924
1659761999.21875,5.0,-17.0,74.0,143.0,35.75,6.087924
1659761999.25,26.0,-24.0,83.0,143.0,35.75,6.587207
1659761999.28125,30.0,-21.0,80.0,143.0,35.75,6.587207
1659761999.3125,14.0,-5.0,57.0,143.0,35.75,6.587207
1659761999.34375,8.0,0.0,49.0,143.0,35.75,6.587207
1659761999.375,17.0,11.0,40.0,143.0,35.75,6.587207
1659761999.40625,21.0,11.0,36.0,143.0,35.75,6.587207
1659761999.4375,36.0,9.0,37.0,143.0,35.75,6.587207
1659761999.46875,75.0,4.0,59.0,143.0,35.75,6.587207
1659761999.5,71.0,2.0,67.0,143.0,35.75,7.086443
1659761999.53125,39.0,-8.0,60.0,143.0,35.75,7.086443
1659761999.5625,16.0,-13.0,55.0,143.0,35.75,7.086443
1659761999.59375,-24.0,-12.0,51.0,143.0,35.75,7.086443
1659761999.625,0.0,-12.0,55.0,143.0,35.75,7.086443
1659761999.65625,7.0,-14.0,60.0,143.0,35.75,7.086443
1659761999.6875,48.0,-15.0,76.0,143.0,35.75,7.086443
1659761999.71875,57.0,-11.0,78.0,143.0,35.75,7.086443
1659761999.75,25.0,5.0,66.0,143.0,35.75,6.9846
1659761999.78125,-3.0,7.0,49.0,143.0,35.75,6.9846
1659761999.8125,1.0,6.0,41.0,143.0,35.75,6.9846
1659761999.84375,19.0,11.0,29.0,143.0,35.75,6.9846
1659761999.875,23.0,14.0,28.0,143.0,35.75,6.9846
1659761999.90625,49.0,1.0,35.0,143.0,35.75,6.9846
1659761999.9375,86.0,6.0,49.0,143.0,35.75,6.9846
1659761999.96875,95.0,-1.0,55.0,143.0,35.75,6.9846
1659762000.0,56.0,-9.0,55.0,143.0,35.75,7.585544
1659762000.03125,35.0,-12.0,57.0,143.0,35.75,7.585544
1659762000.0625,-45.0,-15.0,53.0,143.0,35.75,7.585544
1659762000.09375,-32.0,-11.0,61.0,143.0,35.75,7.585544
1659762000.125,6.0,-12.0,62.0,143.0,35.75,7.585544
1659762000.15625,47.0,-11.0,67.0,143.0,35.75,7.585544
1659762000.1875,54.0,-6.0,67.0,143.0,35.75,7.585544
1659762000.21875,36.0,7.0,61.0,143.0,35.75,7.585544
1659762000.25,26.0,8.0,61.0,143.0,35.75,8.084766
1659762000.28125,11.0,5.0,59.0,143.0,35.75,8.084766
1659762000.3125,16.0,2.0,52.0,143.0,35.75,8.084766
1659762000.34375,20.0,0.0,50.0,143.0,35.75,8.084766
1659762000.375,34.0,1.0,52.0,143.0,35.75,8.084766
1659762000.40625,43.0,-1.0,55.0,143.0,35.75,8.084766
1659762000.4375,40.0,-2.0,56.0,143.0,35.75,8.084766
1659762000.46875,29.0,-3.0,58.0,143.0,35.75,8.084766
1659762000.5,23.0,-4.0,58.0,143.0,35.75,8.583902
1659762000.53125,17.0,-6.0,59.0,143.0,35.75,8.583902
1659762000.5625,18.0,-5.0,58.0,143.0,35.75,8.583902
1659762000.59375,20.0,-3.0,57.0,143.0,35.75,8.583902
1659762000.625,22.0,-1.0,58.0,143.0,35.75,8.583902
1659762000.65625,21.0,0.0,59.0,143.0,35.75,8.583902
1659762000.6875,25.0,0.0,61.0,143.0,35.75,8.583902
1659762000.71875,26.0,0.0,59.0,143.0,35.75,8.583902
1659762000.75,26.0,0.0,57.0,143.0,35.75,9.030018
1659762000.78125,29.0,-2.0,57.0,143.0,35.75,9.030018
1659762000.8125,27.0,-3.0,57.0,143.0,35.75,9.030018
1659762000.84375,26.0,-2.0,56.0,143.0,35.75,9.030018
1659762000.875,30.0,-2.0,58.0,143.0,35.75,9.030018
1659762000.90625,30.0,-2.0,58.0,143.0,35.75,9.030018
1659762000.9375,28.0,-2.0,57.0,143.0,35.75,9.030018
1659762000.96875,26.0,-1.0,58.0,143.0,35.75,9.030018
1659762001.0,25.0,-1.0,57.0,143.0,35.68,8.950208
1659762001.03125,26.0,-1.0,57.0,143.0,35.68,8.950208
1659762001.0625,27.0,0.0,55.0,143.0,35.68,8.950208
1659762001.09375,29.0,0.0,55.0,143.0,35.68,8.950208
1659762001.125,32.0,-1.0,56.0,143.0,35.68,8.950208
1659762001.15625,29.0,-2.0,56.0,143.0,35.68,8.950208
1659762001.1875,30.0,-2.0,56.0,143.0,35.68,8.950208
1659762001.21875,31.0,-3.0,57.0,143.0,35.68,8.950208
1659762001.25,31.0,-3.0,56.0,143.0,35.68,8.946363
1659762001.28125,31.0,-1.0,56.0,143.0,35.68,8.946363
1659762001.3125,29.0,-1.0,55.0,143.0,35.68,8.946363
1659762001.34375,32.0,0.0,55.0,143.0,35.68,8.946363
1659762001.375,31.0,1.0,54.0,143.0,35.68,8.946363
1659762001.40625,31.0,1.0,53.0,143.0,35.68,8.946363
1659762001.4375,35.0,0.0,54.0,143.0,35.68,8.946363
1659762001.46875,35.0,0.0,54.0,143.0,35.68,8.946363
1659762001.5,35.0,0.0,54.0,143.0,35.68,8.927143
1659762001.53125,33.0,-1.0,54.0,143.0,35.68,8.927143
1659762001.5625,33.0,-1.0,54.0,143.0,35.68,8.927143
1659762001.59375,35.0,-2.0,55.0,143.0,35.68,8.927143
1659762001.625,33.0,-3.0,55.0,143.0,35.68,8.927143
1659762001.65625,32.0,-3.0,55.0,143.0,35.68,8.927143
1659762001.6875,30.0,-4.0,56.0,143.0,35.68,8.927143
1659762001.71875,29.0,-4.0,56.0,143.0,35.68,8.927143
1659762001.75,30.0,-5.0,58.0,143.0,35.68,8.9233
1659762001.78125,28.0,-4.0,55.0,143.0,35.68,8.9233
1659762001.8125,27.0,-4.0,55.0,143.0,35.68,8.9233
1659762001.84375,30.0,-4.0,55.0,143.0,35.68,8.9233
1659762001.875,30.0,-3.0,55.0,143.0,35.68,8.9233
1659762001.90625,32.0,-4.0,56.0,143.0,35.68,8.9233
1659762001.9375,30.0,-4.0,56.0,143.0,35.68,8.9233
1659762001.96875,30.0,-6.0,57.0,143.0,35.68,8.9233
1659762002.0,29.0,-5.0,57.0,143.0,35.65,8.951488
1659762002.03125,29.0,-5.0,56.0,143.0,35.65,8.951488
1659762002.0625,28.0,-4.0,55.0,143.0,35.65,8.951488
1659762002.09375,27.0,-4.0,55.0,143.0,35.65,8.951488
1659762002.125,30.0,-6.0,56.0,143.0,35.65,8.951488
1659762002.15625,29.0,-8.0,57.0,143.0,35.65,8.951488
1659762002.1875,27.0,-8.0,56.0,143.0,35.65,8.951488
1659762002.21875,28.0,-8.0,56.0,143.0,35.65,8.951488
1659762002.25,29.0,-7.0,55.0,143.0,35.65,8.96302
1659762002.28125,31.0,-6.0,55.0,143.0,35.65,8.96302
1659762002.3125,33.0,-6.0,55.0,143.0,35.65,8.96302
1659762002.34375,32.0,-6.0,55.0,143.0,35.65,8.96302
1659762002.375,33.0,-7.0,56.0,143.0,35.65,8.96302
1659762002.40625,32.0,-7.0,56.0,143.0,35.65,8.96302
1659762002.4375,30.0,-7.0,56.0,143.0,35.65,8.96302
1659762002.46875,28.0,-7.0,53.0,143.0,35.65,8.96302
1659762002.5,31.0,-7.0,54.0,143.0,35.65,8.996335
1659762002.53125,35.0,-8.0,54.0,143.0,35.65,8.996335
1659762002.5625,36.0,-8.0,53.0,143.0,35.65,8.996335
1659762002.59375,35.0,-8.0,53.0,143.0,35.65,8.996335
1659762002.625,35.0,-9.0,53.0,143.0,35.65,8.996335
1659762002.65625,34.0,-9.0,53.0,143.0,35.65,8.996335
1659762002.6875,35.0,-9.0,55.0,143.0,35.65,8.996335
1659762002.71875,34.0,-9.0,54.0,143.0,35.65,8.996335
1659762002.75,34.0,-9.0,54.0,143.0,35.65,9.016836
1659762002.78125,34.0,-9.0,54.0,143.0,35.65,9.016836
1659762002.8125,32.0,-8.0,53.0,143.0,35.65,9.016836
1659762002.84375,33.0,-8.0,53.0,143.0,35.65,9.016836
1659762002.875,34.0,-8.0,54.0,143.0,35.65,9.016836
1659762002.90625,34.0,-8.0,54.0,143.0,35.65,9.016836
1659762002.9375,33.0,-8.0,53.0,143.0,35.65,9.016836
1659762002.96875,32.0,-8.0,52.0,143.0,35.65,9.016836
1659762003.0,35.0,-8.0,53.0,143.0,35.61,9.046308
1659762003.03125,34.0,-7.0,53.0,143.0,35.61,9.046308
1659762003.0625,36.0,-7.0,54.0,143.0,35.61,9.046308
1659762003.09375,36.0,-7.0,54.0,143.0,35.61,9.046308
1659762003.125,34.0,-7.0,53.0,143.0,35.61,9.046308
1659762003.15625,35.0,-7.0,54.0,143.0,35.61,9.046308
1659762003.1875,35.0,-6.0,54.0,143.0,35.61,9.046308
1659762003.21875,33.0,-5.0,55.0,143.0,35.61,9.046308
1659762003.25,32.0,-4.0,55.0,143.0,35.61,9.062964
1659762003.28125,32.0,-3.0,54.0,143.0,35.61,9.062964
1659762003.3125,33.0,-3.0,54.0,143.0,35.61,9.062964
1659762003.34375,31.0,-3.0,54.0,143.0,35.61,9.062964
1659762003.375,30.0,-4.0,54.0,143.0,35.61,9.062964
1659762003.40625,31.0,-5.0,53.0,143.0,35.61,9.062964
1659762003.4375,32.0,-8.0,51.0,143.0,35.61,9.062964
1659762003.46875,34.0,-9.0,52.0,143.0,35.61,9.062964
1659762003.5,36.0,-10.0,52.0,143.0,35.61,9.065527
1659762003.53125,37.0,-9.0,53.0,143.0,35.61,9.065527
1659762003.5625,36.0,-8.0,54.0,143.0,35.61,9.065527
1659762003.59375,34.0,-6.0,54.0,143.0,35.61,9.065527
1659762003.625,35.0,-6.0,54.0,143.0,35.61,9.065527
1659762003.65625,35.0,-6.0,55.0,143.0,35.61,9.065527
1659762003.6875,35.0,-6.0,56.0,143.0,35.61,9.065527
1659762003.71875,35.0,-6.0,56.0,143.0,35.61,9.065527
1659762003.75,33.0,-4.0,55.0,143.0,35.61,9.091154
1659762003.78125,34.0,-4.0,56.0,143.0,35.61,9.091154
1659762003.8125,33.0,-1.0,56.0,143.0,35.61,9.091154
1659762003.84375,31.0,4.0,58.0,143.0,35.61,9.091154
1659762003.875,30.0,6.0,58.0,143.0,35.61,9.091154
1659762003.90625,24.0,9.0,58.0,143.0,35.61,9.091154
1659762003.9375,22.0,9.0,57.0,143.0,35.61,9.091154
1659762003.96875,21.0,6.0,56.0,143.0,35.61,9.091154
1659762004.0,23.0,2.0,55.0,143.0,35.63,9.033494
1659762004.03125,26.0,1.0,56.0,143.0,35.63,9.033494
1659762004.0625,30.0,0.0,56.0,143.0,35.63,9.033494
1659762004.09375,29.0,0.0,57.0,143.0,35.63,9.033494
1659762004.125,28.0,3.0,56.0,143.0,35.63,9.033494
1659762004.15625,28.0,4.0,56.0,143.0,35.63,9.033494
1659762004.1875,29.0,4.0,56.0,143.0,35.63,9.033494
1659762004.21875,29.0,3.0,56.0,143.0,35.63,9.033494
1659762004.25,29.0,2.0,57.0,143.0,35.63,9.012993
1659762004.28125,28.0,1.0,57.0,143.0,35.63,9.012993
1659762004.3125,27.0,1.0,56.0,143.0,35.63,9.012993
1659762004.34375,30.0,0.0,57.0,143.0,35.63,9.012993
1659762004.375,29.0,-1.0,59.0,143.0,35.63,9.012993
1659762004.40625,26.0,-3.0,59.0,143.0,35.63,9.012993
1659762004.4375,26.0,-1.0,57.0,143.0,35.63,9.012993
1659762004.46875,32.0,-2.0,57.0,143.0,35.63,9.012993
1659762004.5,34.0,-2.0,59.0,143.0,35.63,9.015555
1659762004.53125,26.0,1.0,59.0,143.0,35.63,9.015555
1659762004.5625,23.0,2.0,57.0,143.0,35.63,9.015555
1659762004.59375,27.0,6.0,57.0,143.0,35.63,9.015555
1659762004.625,27.0,8.0,54.0,143.0,35.63,9.015555
1659762004.65625,32.0,11.0,50.0,143.0,35.63,9.015555
1659762004.6875,37.0,12.0,50.0,143.0,35.63,9.015555
1659762004.71875,38.0,11.0,51.0,143.0,35.63,9.015555
1659762004.75,35.0,12.0,50.0,143.0,35.63,9.069371
1659762004.78125,34.0,11.0,51.0,143.0,35.63,9.069371
1659762004.8125,37.0,13.0,50.0,143.0,35.63,9.069371
1659762004.84375,38.0,13.0,47.0,143.0,35.63,9.069371
1659762004.875,38.0,16.0,46.0,143.0,35.63,9.069371
1659762004.90625,39.0,11.0,45.0,143.0,35.63,9.069371
1659762004.9375,40.0,9.0,46.0,143.0,35.63,9.069371
1659762004.96875,47.0,9.0,47.0,143.0,35.63,9.069371
1659762005.0,44.0,10.0,46.0,143.0,35.63,9.038619
1659762005.03125,40.0,10.0,46.0,143.0,35.63,9.038619
1659762005.0625,39.0,9.0,49.0,143.0,35.63,9.038619
1659762005.09375,40.0,11.0,49.0,143.0,35.63,9.038619
1659762005.125,41.0,11.0,48.0,143.0,35.63,9.038619
1659762005.15625,44.0,6.0,50.0,143.0,35.63,9.038619
1659762005.1875,42.0,9.0,48.0,143.0,35.63,9.038619
1659762005.21875,40.0,12.0,46.0,143.0,35.63,9.038619
1659762005.25,46.0,8.0,48.0,143.0,35.63,9.192379
1659762005.28125,41.0,12.0,46.0,143.0,35.63,9.192379
1659762005.3125,42.0,10.0,47.0,143.0,35.63,9.192379
1659762005.34375,41.0,11.0,45.0,143.0,35.63,9.192379
1659762005.375,42.0,11.0,46.0,143.0,35.63,9.192379
1659762005.40625,42.0,10.0,47.0,143.0,35.63,9.192379
1659762005.4375,42.0,10.0,47.0,143.0,35.63,9.192379
1659762005.46875,41.0,7.0,48.0,143.0,35.63,9.192379
1659762005.5,38.0,8.0,47.0,143.0,35.63,9.203911
1659762005.53125,40.0,8.0,48.0,143.0,35.63,9.203911
1659762005.5625,41.0,9.0,47.0,143.0,35.63,9.203911
1659762005.59375,41.0,10.0,47.0,143.0,35.63,9.203911
1659762005.625,41.0,9.0,47.0,143.0,35.63,9.203911
1659762005.65625,41.0,9.0,46.0,143.0,35.63,9.203911
1659762005.6875,42.0,8.0,46.0,143.0,35.63,9.203911
1659762005.71875,42.0,9.0,46.0,143.0,35.63,9.203911
1659762005.75,43.0,9.0,47.0,143.0,35.63,9.218005
1659762005.78125,41.0,8.0,47.0,143.0,35.63,9.218005
1659762005.8125,40.0,8.0,47.0,143.0,35.63,9.218005
1659762005.84375,42.0,8.0,48.0,143.0,35.63,9.218005
1659762005.875,41.0,8.0,47.0,143.0,35.63,9.218005
1659762005.90625,42.0,8.0,48.0,143.0,35.63,9.218005
1659762005.9375,41.0,7.0,48.0,143.0,35.63,9.218005
1659762005.96875,40.0,8.0,47.0,143.0,35.63,9.218005
1659762006.0,39.0,8.0,47.0,143.0,35.61,9.229538
1659762006.03125,39.0,8.0,48.0,143.0,35.61,9.229538
1659762006.0625,41.0,8.0,48.0,143.0,35.61,9.229538
1659762006.09375,41.0,7.0,48.0,143.0,35.61,9.229538
1659762006.125,40.0,7.0,48.0,143.0,35.61,9.229538
1659762006.15625,39.0,7.0,49.0,143.0,35.61,9.229538
1659762006.1875,40.0,8.0,48.0,143.0,35.61,9.229538
1659762006.21875,41.0,7.0,49.0,143.0,35.61,9.229538
1659762006.25,41.0,5.0,49.0,143.0,35.61,9.256446
1659762006.28125,40.0,4.0,49.0,143.0,35.61,9.256446
1659762006.3125,40.0,4.0,50.0,143.0,35.61,9.256446
1659762006.34375,41.0,7.0,51.0,143.0,35.61,9.256446
1659762006.375,39.0,8.0,49.0,143.0,35.61,9.256446
1659762006.40625,39.0,6.0,50.0,143.0,35.61,9.256446
1659762006.4375,42.0,7.0,49.0,143.0,35.61,9.256446
1659762006.46875,46.0,10.0,50.0,143.0,35.61,9.256446
1659762006.5,42.0,17.0,50.0,143.0,35.61,9.274384
1659762006.53125,35.0,35.0,48.0,143.0,35.61,9.274384
1659762006.5625,54.0,15.0,47.0,143.0,35.61,9.274384
1659762006.59375,43.0,16.0,41.0,143.0,35.61,9.274384
1659762006.625,43.0,12.0,41.0,143.0,35.61,9.274384
1659762006.65625,45.0,13.0,38.0,143.0,35.61,9.274384
1659762006.6875,48.0,16.0,37.0,143.0,35.61,9.274384
1659762006.71875,51.0,11.0,36.0,143.0,35.61,9.274384
1659762006.75,53.0,9.0,30.0,143.0,35.61,9.171878
1659762006.78125,58.0,8.0,28.0,143.0,35.61,9.171878
1659762006.8125,64.0,3.0,30.0,143.0,35.61,9.171878
1659762006.84375,59.0,3.0,30.0,143.0,35.61,9.171878
1659762006.875,51.0,1.0,24.0,143.0,35.61,9.171878
1659762006.90625,54.0,3.0,23.0,143.0,35.61,9.171878
1659762006.9375,56.0,3.0,26.0,143.0,35.61,9.171878
1659762006.96875,53.0,-1.0,31.0,143.0,35.61,9.171878
1659762007.0,49.0,-2.0,31.0,142.5,35.59,9.17444
1659762007.03125,51.0,-9.0,39.0,142.5,35.59,9.17444
1659762007.0625,58.0,-6.0,43.0,142.5,35.59,9.17444
1659762007.09375,53.0,-5.0,41.0,142.5,35.59,9.17444
1659762007.125,42.0,3.0,39.0,142.5,35.59,9.17444
1659762007.15625,45.0,7.0,40.0,142.5,35.59,9.17444
1659762007.1875,52.0,7.0,40.0,142.5,35.59,9.17444
1659762007.21875,52.0,11.0,36.0,142.5,35.59,9.17444
1659762007.25,49.0,14.0,38.0,142.5,35.59,9.105248
1659762007.28125,46.0,17.0,36.0,142.5,35.59,9.105248
1659762007.3125,52.0,21.0,37.0,142.5,35.59,9.105248
1659762007.34375,56.0,27.0,34.0,142.5,35.59,9.105248
1659762007.375,57.0,29.0,29.0,142.5,35.59,9.105248
1659762007.40625,64.0,32.0,26.0,142.5,35.59,9.105248
1659762007.4375,62.0,28.0,21.0,142.5,35.59,9.105248
1659762007.46875,64.0,28.0,16.0,142.5,35.59,9.105248
1659762007.5,67.0,26.0,13.0,142.5,35.59,9.111655
1659762007.53125,69.0,26.0,13.0,142.5,35.59,9.111655
1659762007.5625,72.0,30.0,8.0,142.5,35.59,9.111655
1659762007.59375,74.0,31.0,7.0,142.5,35.59,9.111655
1659762007.625,77.0,30.0,5.0,142.5,35.59,9.111655
1659762007.65625,69.0,22.0,0.0,142.5,35.59,9.111655
1659762007.6875,66.0,24.0,3.0,142.5,35.59,9.111655
1659762007.71875,59.0,28.0,6.0,142.5,35.59,9.111655
1659762007.75,43.0,30.0,4.0,142.5,35.59,9.252602
1659762007.78125,30.0,33.0,-3.0,142.5,35.59,9.252602
1659762007.8125,31.0,45.0,6.0,142.5,35.59,9.252602
1659762007.84375,37.0,35.0,23.0,142.5,35.59,9.252602
1659762007.875,40.0,23.0,25.0,142.5,35.59,9.252602
1659762007.90625,51.0,21.0,31.0,142.5,35.59,9.252602
1659762007.9375,45.0,16.0,30.0,142.5,35.59,9.252602
1659762007.96875,42.0,6.0,31.0,142.5,35.59,9.252602
1659762008.0,44.0,2.0,35.0,127.67,35.61,9.470428
1659762008.03125,40.0,-8.0,34.0,127.67,35.61,9.470428
1659762008.0625,43.0,-5.0,38.0,127.67,35.61,9.470428
1659762008.09375,38.0,-6.0,43.0,127.67,35.61,9.470428
1659762008.125,43.0,-3.0,44.0,127.67,35.61,9.470428
1659762008.15625,31.0,-3.0,54.0,127.67,35.61,9.470428
1659762008.1875,45.0,4.0,51.0,127.67,35.61,9.470428
1659762008.21875,57.0,8.0,48.0,127.67,35.61,9.470428
1659762008.25,49.0,0.0,47.0,127.67,35.61,9.671891
1659762008.28125,41.0,-2.0,44.0,127.67,35.61,9.671891
1659762008.3125,41.0,-5.0,44.0,127.67,35.61,9.671891
1659762008.34375,44.0,-5.0,42.0,127.67,35.61,9.671891
1659762008.375,40.0,-3.0,40.0,127.67,35.61,9.671891
1659762008.40625,39.0,0.0,43.0,127.67,35.61,9.671891
1659762008.4375,41.0,0.0,43.0,127.67,35.61,9.671891
1659762008.46875,41.0,-1.0,42.0,127.67,35.61,9.671891
1659762008.5,40.0,-2.0,44.0,127.67,35.61,10.006319
1659762008.53125,37.0,-3.0,46.0,127.67,35.61,10.006319
1659762008.5625,34.0,-4.0,46.0,127.67,35.61,10.006319
1659762008.59375,37.0,-7.0,50.0,127.67,35.61,10.006319
1659762008.625,41.0,-6.0,51.0,127.67,35.61,10.006319
1659762008.65625,40.0,-11.0,55.0,127.67,35.61,10.006319
1659762008.6875,32.0,-16.0,54.0,127.67,35.61,10.006319
1659762008.71875,39.0,-12.0,50.0,127.67,35.61,10.006319
1659762008.75,35.0,-9.0,53.0,127.67,35.61,10.174944
1659762008.78125,37.0,-7.0,56.0,127.67,35.61,10.174944
1659762008.8125,36.0,-9.0,51.0,127.67,35.61,10.174944
1659762008.84375,36.0,-13.0,46.0,127.67,35.61,10.174944
1659762008.875,37.0,-13.0,44.0,127.67,35.61,10.174944
1659762008.90625,36.0,-10.0,46.0,127.67,35.61,10.174944
1659762008.9375,34.0,-7.0,48.0,127.67,35.61,10.174944
1659762008.96875,40.0,-13.0,52.0,127.67,35.61,10.174944
1659762009.0,41.0,-16.0,50.0,110.5,35.59,10.301795
1659762009.03125,35.0,-12.0,48.0,110.5,35.59,10.301795
1659762009.0625,37.0,-9.0,49.0,110.5,35.59,10.301795
