1659761996.000000, 1659761996.000000, 1659761996.000000
32.000000, 32.000000, 32.000000
12,-11,61
13,-12,62
15,-14,62
13,-13,61
9,-13,61
7,-13,61
9,-13,61
13,-13,62
14,-13,61
14,-13,61
15,-12,61
16,-11,61
18,-10,61
18,-9,61
15,-8,60
13,-8,60
14,-9,60
17,-11,61
14,-12,61
12,-12,60
13,-11,65
13,-10,65
12,-6,62
13,-4,60
14,-5,61
19,-6,63
18,-7,62
17,-10,61
13,-9,60
10,-9,59
9,-8,61
10,-7,61
14,-7,61
15,-6,61
15,-5,60
19,-3,62
21,-4,63
18,-4,63
15,-4,63
13,-5,62
11,-5,60
14,-6,59
21,-5,62
21,-5,62
16,-4,61
15,-4,62
15,-4,63
14,-4,63
13,-2,62
13,-2,60
16,-3,61
15,-4,61
15,-4,62
15,-4,63
13,-4,62
14,-4,63
13,-4,62
15,-4,62
17,-4,62
16,-3,61
17,-4,61
19,-5,62
21,-13,67
21,-14,72
20,-15,77
20,-12,77
3,3,58
-4,6,35
0,3,27
17,22,41
19,13,44
51,12,64
39,-11,67
24,-4,61
7,-3,57
6,-7,57
15,-15,65
29,-28,85
33,-31,93
15,-11,85
1,-2,70
-12,7,39
-6,9,29
5,20,33
33,10,44
62,8,58
68,-17,72
46,-14,68
-1,-13,63
-7,-20,62
2,-14,69
2,-26,65
3,-27,63
31,-13,56
9,2,36
9,9,31
18,19,34
27,17,39
49,17,53
60,2,69
44,-3,66
22,-4,61
12,-12,61
5,-17,74
26,-24,83
30,-21,80
14,-5,57
8,0,49
17,11,40
21,11,36
36,9,37
75,4,59
71,2,67
39,-8,60
16,-13,55
-24,-12,51
0,-12,55
7,-14,60
48,-15,76
57,-11,78
25,5,66
-3,7,49
1,6,41
19,11,29
23,14,28
49,1,35
86,6,49
95,-1,55
56,-9,55
35,-12,57
-45,-15,53
-32,-11,61
6,-12,62
47,-11,67
54,-6,67
36,7,61
26,8,61
11,5,59
16,2,52
20,0,50
34,1,52
43,-1,55
40,-2,56
29,-3,58
23,-4,58
17,-6,59
18,-5,58
20,-3,57
22,-1,58
21,0,59
25,0,61
26,0,59
26,0,57
29,-2,57
27,-3,57
26,-2,56
30,-2,58
30,-2,58
28,-2,57
26,-1,58
25,-1,57
26,-1,57
27,0,55
29,0,55
32,-1,56
29,-2,56
30,-2,56
31,-3,57
31,-3,56
31,-1,56
29,-1,55
32,0,55
31,1,54
31,1,53
35,0,54
35,0,54
35,0,54
33,-1,54
33,-1,54
35,-2,55
33,-3,55
32,-3,55
30,-4,56
29,-4,56
30,-5,58
28,-4,55
27,-4,55
30,-4,55
30,-3,55
32,-4,56
30,-4,56
30,-6,57
29,-5,57
29,-5,56
28,-4,55
27,-4,55
30,-6,56
29,-8,57
27,-8,56
28,-8,56
29,-7,55
31,-6,55
33,-6,55
32,-6,55
33,-7,56
32,-7,56
30,-7,56
28,-7,53
31,-7,54
35,-8,54
36,-8,53
35,-8,53
35,-9,53
34,-9,53
35,-9,55
34,-9,54
34,-9,54
34,-9,54
32,-8,53
33,-8,53
34,-8,54
34,-8,54
33,-8,53
32,-8,52
35,-8,53
34,-7,53
36,-7,54
36,-7,54
34,-7,53
35,-7,54
35,-6,54
33,-5,55
32,-4,55
32,-3,54
33,-3,54
31,-3,54
30,-4,54
31,-5,53
32,-8,51
34,-9,52
36,-10,52
37,-9,53
36,-8,54
34,-6,54
35,-6,54
35,-6,55
35,-6,56
35,-6,56
33,-4,55
34,-4,56
33,-1,56
31,4,58
30,6,58
24,9,58
22,9,57
21,6,56
23,2,55
26,1,56
30,0,56
29,0,57
28,3,56
28,4,56
29,4,56
29,3,56
29,2,57
28,1,57
27,1,56
30,0,57
29,-1,59
26,-3,59
26,-1,57
32,-2,57
34,-2,59
26,1,59
23,2,57
27,6,57
27,8,54
32,11,50
37,12,50
38,11,51
35,12,50
34,11,51
37,13,50
38,13,47
38,16,46
39,11,45
40,9,46
47,9,47
44,10,46
40,10,46
39,9,49
40,11,49
41,11,48
44,6,50
42,9,48
40,12,46
46,8,48
41,12,46
42,10,47
41,11,45
42,11,46
42,10,47
42,10,47
41,7,48
38,8,47
40,8,48
41,9,47
41,10,47
41,9,47
41,9,46
42,8,46
42,9,46
43,9,47
41,8,47
40,8,47
42,8,48
41,8,47
42,8,48
41,7,48
40,8,47
39,8,47
39,8,48
41,8,48
41,7,48
40,7,48
39,7,49
40,8,48
41,7,49
41,5,49
40,4,49
40,4,50
41,7,51
39,8,49
39,6,50
42,7,49
46,10,50
42,17,50
35,35,48
54,15,47
43,16,41
43,12,41
45,13,38
48,16,37
51,11,36
53,9,30
58,8,28
64,3,30
59,3,30
51,1,24
54,3,23
56,3,26
53,-1,31
49,-2,31
51,-9,39
58,-6,43
53,-5,41
42,3,39
45,7,40
52,7,40
52,11,36
49,14,38
46,17,36
52,21,37
56,27,34
57,29,29
64,32,26
62,28,21
64,28,16
67,26,13
69,26,13
72,30,8
74,31,7
77,30,5
69,22,0
66,24,3
59,28,6
43,30,4
30,33,-3
31,45,6
37,35,23
40,23,25
51,21,31
45,16,30
42,6,31
44,2,35
40,-8,34
43,-5,38
38,-6,43
43,-3,44
31,-3,54
45,4,51
57,8,48
49,0,47
41,-2,44
41,-5,44
44,-5,42
40,-3,40
39,0,43
41,0,43
41,-1,42
40,-2,44
37,-3,46
34,-4,46
37,-7,50
41,-6,51
40,-11,55
32,-16,54
39,-12,50
35,-9,53
37,-7,56
36,-9,51
36,-13,46
37,-13,44
36,-10,46
34,-7,48
40,-13,52
41,-16,50
35,-12,48
37,-9,49
39,-11,50
38,-9,51
37,-12,45
40,-11,48
36,-8,48
42,-5,47
36,-6,51
43,-12,52
43,-8,46
41,-2,50
38,-3,52
42,0,47
44,-5,51
15,-38,31
27,-21,22
31,-5,39
44,2,47
47,13,48
65,16,44
54,23,48
56,21,54
53,17,60
54,23,57
56,1,68
52,6,52
25,1,33
29,-2,31
40,-9,30
40,14,27
48,30,25
47,27,27
58,25,31
43,26,25
22,27,30
38,39,24
40,31,14
40,41,12
38,45,14
37,50,11
43,53,8
47,49,8
43,55,11
55,71,2
63,79,-4
37,73,-1
22,65,-3
45,72,14
48,60,12
43,51,3
35,41,1
36,38,0
48,43,5
43,53,10
28,52,1
52,53,14
32,44,21
22,46,16
47,47,34
68,37,35
39,29,28
35,39,27
50,38,31
52,30,49
44,33,33
30,28,46
32,28,57
38,29,53
30,31,55
21,33,50
27,30,52
36,23,63
19,24,52
-3,28,51
-6,27,53
-6,27,54
-9,21,55
3,15,57
-3,5,57
-4,5,53
-5,10,54
-2,12,56
-4,5,54
11,6,56
12,8,58
3,10,57
3,8,54
-10,21,54
8,17,76
15,18,71
23,20,74
11,16,69
1,11,60
1,18,64
2,18,60
10,12,54
11,16,57
1,14,59
1,14,58
3,11,52
8,17,55
8,20,58
6,14,47
9,13,45
7,14,51
10,13,45
10,15,42
10,24,49
20,26,55
37,21,70
32,28,59
38,30,64
41,23,64
28,22,56
44,27,59
35,32,35
41,29,33
36,35,46
41,32,42
47,42,32
43,44,39
30,24,43
34,42,33
27,35,34
33,36,32
36,36,30
27,47,29
36,45,36
37,35,31
35,44,41
35,56,39
39,48,33
34,46,31
35,45,31
34,47,26
41,45,30
26,47,26
36,50,30
33,48,29
32,54,30
36,51,30
20,43,25
24,45,29
32,48,32
29,53,27
35,48,29
38,52,31
38,50,30
37,46,32
35,43,28
39,41,31
