1659761996.000000, IBI
23.843750,0.531250
24.343750,0.500000
43.703125,0.734375
44.453125,0.750000
45.140625,0.687500
45.796875,0.656250
46.421875,0.625000
47.156250,0.734375
47.828125,0.671875
48.500000,0.671875
49.203125,0.703125
59.281250,0.687500
59.968750,0.687500
60.484375,0.515625
85.750000,0.515625
110.781250,0.703125
111.437500,0.656250
112.234375,0.796875
112.875000,0.640625
117.156250,0.718750
117.812500,0.656250
118.578125,0.765625
119.250000,0.671875
119.984375,0.734375
120.656250,0.671875
121.328125,0.671875
122.000000,0.671875
122.640625,0.640625
123.203125,0.562500
123.968750,0.765625
124.593750,0.625000
133.609375,0.765625
146.437500,0.625000
165.906250,0.546875
166.468750,0.562500
179.734375,0.765625
201.687500,0.718750
202.359375,0.671875
202.906250,0.546875
203.671875,0.765625
204.312500,0.640625
205.000000,0.687500
205.609375,0.609375
206.375000,0.765625
207.062500,0.687500
207.734375,0.671875
208.406250,0.671875
209.062500,0.656250
215.203125,0.640625
215.984375,0.781250
216.625000,0.640625
226.828125,0.656250
227.515625,0.687500
228.171875,0.656250
228.781250,0.609375
229.453125,0.671875
230.171875,0.718750
230.890625,0.718750
231.578125,0.687500
236.906250,0.546875
243.593750,0.656250
244.281250,0.687500
244.984375,0.703125
248.515625,0.687500
249.093750,0.578125
253.125000,0.640625
253.828125,0.703125
254.531250,0.703125
255.187500,0.656250
255.859375,0.671875
256.656250,0.796875
257.375000,0.718750
257.984375,0.609375
262.078125,0.578125
275.250000,0.625000
275.906250,0.656250
276.531250,0.625000
277.171875,0.640625
277.812500,0.640625
278.453125,0.640625
279.109375,0.656250
283.125000,0.718750
283.812500,0.687500
284.562500,0.750000
285.218750,0.656250
285.875000,0.656250
286.562500,0.687500
289.640625,0.515625
290.109375,0.468750
293.750000,0.640625
294.437500,0.687500
295.062500,0.625000
295.734375,0.671875
296.390625,0.656250
297.093750,0.703125
297.765625,0.671875
298.421875,0.656250
299.031250,0.609375
299.671875,0.640625
300.328125,0.656250
301.015625,0.687500
301.656250,0.640625
302.421875,0.765625
303.109375,0.687500
303.812500,0.703125
304.359375,0.546875
305.125000,0.765625
305.906250,0.781250
306.703125,0.796875
